1950,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.12855226435986866,0.20462636331279532,0.11741959690081936,0.1622260637436528,NA,NA,NA,NA,0.07812621076029531,0.07597330355587441,0.21613450855005203,0.19600268049182892,0.10292975513019192,0.0010012440040694116,0.009132612269154709,0.061780225081691086,NA,NA,NA,0.1686623282498343,NA,0.08803537525952643,0.17777378624821638,NA,NA,NA,-0.011951781733134116,NA,NA,0.054086577721340234,0.12285880827639381,-0.013391624552420075,0.01041568707953135,NA,0.08211697685205994,0.11538273840883127,NA,NA,NA,NA,-0.04921221407100413,NA,NA,0.05809311907071266,NA,0.06967183165021565,0.16797704831910068
wife,0.1538571014619775,0.19732337805981953,0.09051673605473018,0.09632204195095051,NA,NA,NA,NA,0.06933999896817053,-0.007934530995431873,0.16290761176991908,0.17079704921246794,0.06142063833154405,-0.006790198665301039,-0.038326006847156084,0.02343293143936181,NA,NA,NA,0.15317869950885968,NA,0.09312411068150155,0.10587605593717958,NA,NA,NA,-0.020253239479163736,NA,NA,0.0235748633518588,0.0650726131985925,0.01868308493100488,0.0313119372614861,NA,0.055535273317495235,0.05500243979736082,NA,NA,NA,NA,-0.07902187574500773,NA,NA,-0.03279025831728454,NA,0.03806906805282423,0.15728454529852845
father,0.13463522850792348,0.20098186142047708,0.09448367543207628,0.12906798264503863,NA,NA,NA,NA,0.05109321179136095,0.025109069798231673,0.13707347431687736,0.11666101123796348,0.04534287595489354,-0.0877423055613972,-0.07742331883443453,-0.029535419158276937,NA,NA,NA,0.10265106079974669,NA,-0.005378878414321686,0.08307043779764924,NA,NA,NA,-0.06120922640033045,NA,NA,-0.010318549963519054,0.06683385856603602,-0.00352358802556621,-0.0071351809880120885,NA,-0.0006258902315323073,0.058639491115451456,NA,NA,NA,NA,-0.11953001648359299,NA,NA,-0.026322780025843213,NA,0.12767067445606303,0.0963919953196859
mother,0.18554648406188443,0.23107017352610665,0.12519118446867988,0.18054583105556155,NA,NA,NA,NA,0.14120996985140807,0.008137936951278684,0.14979224221887574,0.13965071119731012,-0.01155188170573763,-0.11280965802196155,-0.1062137727341184,-0.03446710345366953,NA,NA,NA,0.11825935700801302,NA,0.000383686195590715,0.10795357936678202,NA,NA,NA,-0.061201869409137535,NA,NA,-0.033094805536059174,0.09559377485997166,-0.005178210824951638,-0.016271073941273646,NA,0.013976780282631895,0.049550658575123925,NA,NA,NA,NA,-0.10934013599458374,NA,NA,-0.01436423953887406,NA,0.10990283119464292,0.11790612187270613
son,0.13864180690239458,0.17294484257926382,0.05342136902861383,0.08865903812152254,NA,NA,NA,NA,0.08988137619003932,0.0123519107840111,0.097799108899949,0.16668050354800074,0.03435860076675226,-0.024567433880961737,-0.10674409947018698,-0.05939763845113623,NA,NA,NA,0.08679875729066891,NA,0.04210943025951486,0.12889845355228038,NA,NA,NA,-0.10336824526346264,NA,NA,-0.015339710724669461,0.0216378125480536,-0.031072301716082922,0.014888342133270912,NA,-0.024437521066693925,0.010285013545724326,NA,NA,NA,NA,-0.051253535323697925,NA,NA,-0.010736842851194129,NA,0.09768024355517683,0.05712267127146918
daughter,0.14643095031059056,0.21292105583876117,0.09777679841459493,0.15532341262480553,NA,NA,NA,NA,0.03818833470440102,0.0163320259665935,0.12849671232023646,0.15563651087227667,0.057664757233372256,-0.004406073405420749,-0.020790796014770685,-0.00046639312973720525,NA,NA,NA,0.12467771138120139,NA,0.08905162944003793,0.1360139682276884,NA,NA,NA,-0.0029022197166942297,NA,NA,0.01002703082306588,0.07865847669516413,0.0008285214901653046,0.06572174402762664,NA,0.06299592483342159,0.056591487815787066,NA,NA,NA,NA,-0.0703928627547486,NA,NA,-0.04244006431812484,NA,0.1096367463510966,0.1153048499389606
brother,0.12463498968831072,0.1808942402714473,0.09931393735859582,0.13524246455104483,NA,NA,NA,NA,0.07311507068813254,0.05210712612152348,0.11724857878785826,0.10152890405950447,0.0793790598229454,-0.0022184689881531256,-0.06343480650096091,-0.027367066830928714,NA,NA,NA,0.07469039750815472,NA,0.04020685512982194,0.16164219013787942,NA,NA,NA,-0.04468933182929907,NA,NA,-0.0052411444816915275,0.028551880986164565,-0.026619048099764744,-0.0074890027674923134,NA,-0.011034606589975283,0.04426875624674322,NA,NA,NA,NA,-0.09826729738793452,NA,NA,-0.03536926835382235,NA,0.14042938715100173,0.07753250955451181
sister,0.15251825148695206,0.23436947212342302,0.13253054544232823,0.17617045327816375,NA,NA,NA,NA,0.11795338688451917,0.036643215504886764,0.12606371218704848,0.11225112485097981,0.10326083527167078,0.0019341618382131452,0.019951042959126766,-0.04353886262992196,NA,NA,NA,0.0940654737163355,NA,0.12367529627232737,0.1827691983929873,NA,NA,NA,-0.03969589676599801,NA,NA,-0.0018774037345228069,0.05459620602062587,0.01681355884728764,0.04553591508665825,NA,0.0726926963904899,0.07756858703943133,NA,NA,NA,NA,-0.11431632419384359,NA,NA,-0.003427446381895759,NA,0.14645229710916366,0.054162094008370514
uncle,0.10236437414465308,0.206801271562773,0.09834146035147359,0.10705134050265065,NA,NA,NA,NA,0.11943153454318965,0.007437853817918703,0.05763315520900268,0.02950720994174358,-0.036384817977146086,-0.03142734952497174,-0.15247656533693224,-0.1928927841870747,NA,NA,NA,0.02363051093872738,NA,0.018965566250652717,0.08157819383209444,NA,NA,NA,-0.0693410897057293,NA,NA,-0.02570353174290156,0.077352542180892,0.01436698415890001,0.0031660137561270625,NA,-0.08623514350999716,0.0023747963311341416,NA,NA,NA,NA,-0.11874773609754317,NA,NA,-0.0601151764495073,NA,0.191733492072824,-0.02776458014955655
aunt,0.09668595584901553,0.14562916194563066,0.15614849396146696,0.13279379975433614,NA,NA,NA,NA,0.14526465499736047,0.10269545469374108,0.05076784949899617,0.012031663864727881,-0.03247784191263043,-0.09678803926126772,-0.058713965867930186,-0.07283480743424174,NA,NA,NA,0.05272750841307949,NA,0.05704831755006797,0.1335381688713986,NA,NA,NA,-0.04121805533191615,NA,NA,0.07102744956938681,0.04742509541923897,0.07327928722398243,0.08599008003074769,NA,0.0597994877561297,0.04308415938815315,NA,NA,NA,NA,-0.10156459794437589,NA,NA,-0.016836038902746982,NA,0.18271916694488863,0.06620342345830335
niece,0.13251473073471237,0.44510885014660057,0.4693472631712748,0.4346567034906408,NA,NA,NA,NA,0.03357519763080598,0.40678576162272273,0.1706519300600805,0.14833316778968672,0.05138914039996009,0.40686616322003605,-0.0038138961443092093,0.12915175407255894,NA,NA,NA,0.22440218633484343,NA,0.38186425335382,0.4415722388663991,NA,NA,NA,0.31704145074208157,NA,NA,0.3708437039665209,0.37595356334519037,0.2578046964127313,0.3784109854169565,NA,0.37510352817817044,0.3897778200085996,NA,NA,NA,NA,0.32867953736649025,NA,NA,0.3394671013116152,NA,0.44920622758059153,0.11095049923984428
nephew,0.0407742158335895,0.4136538261657966,0.45439108811903967,0.3454141032391252,NA,NA,NA,NA,0.04069596409393341,0.31766282006338736,0.09863672472699457,0.1081607208695498,0.054894769743184295,0.45319666779860146,-0.010875576928721525,0.05942326971505677,NA,NA,NA,0.11588694774463332,NA,0.40845210589015396,0.34961693270102,NA,NA,NA,0.36094520188634416,NA,NA,0.37245971612680967,0.36995970458660815,0.31352334910089086,0.4278717052777746,NA,0.34731003915848024,0.34241412031037555,NA,NA,NA,NA,0.35421079695669644,NA,NA,0.34094099537342776,NA,0.4437228484829689,0.11467621605787032
