1840,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.2013698085760728,0.10313502535369173,NA,0.10356653428204883,NA,NA,NA,NA,0.14438700901042223,NA,0.001561440462594682,0.038411980656363746,-0.0720901677870448,-0.013313094828883732,8.476512240552299e-05,-0.03422409573861751,NA,NA,NA,0.14709456018339853,0.02133489463603766,NA,0.06874059034825966,NA,NA,NA,-0.17100216562751466,NA,NA,-0.014008743152977926,-0.01939458497364724,-0.3113819984731569,-0.12598228158023597,NA,0.11834935393555122,0.06131481751091975,NA,NA,NA,NA,-0.08169251711726001,-0.13422615887537023,NA,NA,NA,NA,NA
wife,0.23306652756791635,0.09079048335707975,NA,0.09537047068232667,NA,NA,NA,NA,0.11343742102498798,NA,0.030063813746311327,0.06430508015298568,-0.11266825954098965,-0.08250958781299995,-0.020415124454631207,0.02788311821702518,NA,NA,NA,0.102323104811831,0.0026909188147940196,NA,-0.005230947394403139,NA,NA,NA,-0.15773090321642433,NA,NA,-0.06301719029222319,-0.009985566775103481,-0.2850901690226412,-0.1333843071419742,NA,0.06255795162187233,0.08507763865734574,NA,NA,NA,NA,-0.09418726153846496,-0.15519368230263203,NA,NA,NA,NA,NA
father,0.2339902326485384,-0.00874137041543553,NA,-0.0012375501337336702,NA,NA,NA,NA,0.2475447875012857,NA,-0.030659884808488382,0.0066105204708861165,-0.12062229823142386,-0.09245350182914928,-0.03941747095698535,0.09899516879969938,NA,NA,NA,0.09783342312242188,-0.045886360522372265,NA,0.0443404084329307,NA,NA,NA,-0.24609142254179586,NA,NA,-0.11657860958139928,-0.1362715018691893,-0.3557143226451217,-0.19418173547787906,NA,0.051019264487378105,-0.06355069883799425,NA,NA,NA,NA,-0.19573828844544985,-0.20845634921927828,NA,NA,NA,NA,NA
mother,0.2541959869807546,0.09159063628552186,NA,0.09923027470924929,NA,NA,NA,NA,0.22450087373550406,NA,-0.043549621727894415,0.004604255236860348,-0.10913915806074556,-0.07457059431825379,-0.01910888763167589,0.05148647277569298,NA,NA,NA,0.1818337334089396,-0.007907714322719124,NA,0.036588454129115294,NA,NA,NA,-0.20937777520116094,NA,NA,-0.05504583104052793,-0.08246472850231376,-0.34525659121032476,-0.21041458453313125,NA,0.05778518481158831,0.0069788751960188754,NA,NA,NA,NA,-0.12417357618791272,-0.17084271127434086,NA,NA,NA,NA,NA
son,0.15986153274907572,-0.0029349350862175622,NA,-0.00534659145194517,NA,NA,NA,NA,0.11283910611998113,NA,-0.016954374623596103,0.009172469802376699,-0.09344279787799699,-0.03531036515378929,-0.017847064931380344,0.06449902150399202,NA,NA,NA,0.04051791538399745,-0.0955465337437253,NA,0.009879886047080568,NA,NA,NA,-0.15854945075568663,NA,NA,-0.096847840921235,-0.08586074392155342,-0.2606868180873246,-0.06299527200140603,NA,0.12113516121860943,-0.01849165741748826,NA,NA,NA,NA,-0.06694351019312395,-0.13130009986322963,NA,NA,NA,NA,NA
daughter,0.1694655116477976,0.012851082000404372,NA,0.03966257353532297,NA,NA,NA,NA,0.038402878124455114,NA,0.0011866389077941114,0.01663284171215612,-0.08477469417363323,-0.0658060518074793,-0.033597901564242645,0.008019466151040336,NA,NA,NA,0.07291782983141186,-0.0360192150020362,NA,0.02489257234887782,NA,NA,NA,-0.17723399377964066,NA,NA,-0.0908309187568445,-0.014053836478917312,-0.25924903408531597,-0.11984939476128825,NA,-0.04470890946058501,0.001867778509769743,NA,NA,NA,NA,-0.10895171092421277,-0.18121299566823926,NA,NA,NA,NA,NA
brother,0.17903776468141358,-0.07726513476293638,NA,0.10489412794680278,NA,NA,NA,NA,0.1879831051438557,NA,0.014051239332626432,0.024985718912210297,-0.12467422135702791,-0.0948462271510439,-0.05152880536270084,0.012430724608350568,NA,NA,NA,0.0541102827892589,-0.010206095876095427,NA,0.010782629149961006,NA,NA,NA,-0.18672685229920902,NA,NA,-0.05843870804048825,-0.09252673337758031,-0.31116833381647085,-0.0749835039466087,NA,-0.01267086857213003,-0.07138518408789185,NA,NA,NA,NA,-0.12475908297759364,-0.16419335975183347,NA,NA,NA,NA,NA
sister,0.20501984573010387,0.055953965189691125,NA,0.1121616104269103,NA,NA,NA,NA,0.15309812548968446,NA,-0.014848810289708235,0.0056783610236426346,-0.05399835785807422,-0.07452475925358036,0.015174977233546846,-0.030705791883649403,NA,NA,NA,0.21025600797079472,0.04562118067654257,NA,0.053421350375133236,NA,NA,NA,-0.16031722747260177,NA,NA,-0.06440085887815704,-0.03586601696915954,-0.3441702963001296,-0.18808486927051962,NA,-0.0241833031032379,0.01686641493052029,NA,NA,NA,NA,-0.11350203999664614,-0.15082424527711158,NA,NA,NA,NA,NA
uncle,0.06862136708334576,-0.12202020550826496,NA,-0.017882715342053684,NA,NA,NA,NA,0.10459898696622029,NA,0.010478356203601153,0.10095042600294647,-0.05282989644379518,-0.08053741123125022,0.011194924472471522,0.064235918145086,NA,NA,NA,-0.0660020184481122,-0.03909043616877345,NA,-0.036077621144678315,NA,NA,NA,-0.14565821744706525,NA,NA,-0.04071395555370372,0.005430505812817398,-0.26304377038123505,-0.07923656830171831,NA,-0.07927222359235746,-0.07109029629123136,NA,NA,NA,NA,-0.054910340885876006,-0.09724911923377794,NA,NA,NA,NA,NA
aunt,0.18032681474219298,0.004766809585006471,NA,0.14089285250951775,NA,NA,NA,NA,0.16795282980647777,NA,0.03967202512238379,0.1454947284614943,-0.049730761727994136,-0.10175267006881658,0.003634414969942332,0.013925044160605065,NA,NA,NA,0.07950925982384698,0.057497418682005225,NA,-0.03349293803420583,NA,NA,NA,-0.1679241135965469,NA,NA,-0.01716173840362392,0.0688149243037868,-0.28352301296821764,-0.06955993883013639,NA,-0.06278366490907585,0.048123485411301084,NA,NA,NA,NA,-0.06687442840683665,-0.061234329427034266,NA,NA,NA,NA,NA
