1930,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.20518208967678578,0.13300093668863316,0.17586759787543998,0.19588510296491551,NA,-0.013165051601562087,NA,0.004962028686461523,0.11548293219768427,0.020148907523490446,0.09795000431058126,0.08445898692664014,0.11324195692056058,0.04605084703260295,0.0530671238201196,-0.02367971793855073,NA,NA,NA,0.1305907169712776,0.10116180505667491,0.0278685532619531,0.21838752783909804,0.11845103465518599,NA,NA,-0.03244301990703601,0.007391516946071575,NA,0.1276444132364076,0.12529538579147095,0.05356538162102376,0.07714048690639543,NA,0.16445062404995356,0.09176276344479793,0.09282792772915474,0.04884958305126697,NA,NA,0.05169836353140566,-0.03353501884060137,0.03572630736126702,0.031033244605889056,-0.08159524396979603,0.05626576261936421,0.023442316174666022
wife,0.20584494793973765,0.11314220570991307,0.15205499022366256,0.20995795410293785,NA,0.07661941677854131,NA,0.025538595186143074,0.09619140304037498,0.059087440266709805,0.11847397234713557,0.10246659439362421,0.05601418750178762,-0.0034436051346967513,0.0024380250112940437,-0.0026477177116556692,NA,NA,NA,0.06292565032090851,0.11132109010117869,-0.04063570221961322,0.1496487571034219,0.1337821014818267,NA,NA,-0.03880849732233707,0.014218761026365895,NA,0.09292970666763346,0.10530641457746348,0.03536415999601564,0.05813657729452857,NA,0.11234273188799306,0.06353773807680371,0.05306648752066314,0.06013105482979602,NA,NA,-0.029770864379301935,-0.05662865634491666,0.015421466916846188,-0.012763437700800729,-0.11036314822258253,0.025186971746198248,0.01553544147671134
father,0.21591210126980484,0.09400225622260597,0.20293191655417142,0.1790579299974585,NA,0.04708957134625085,NA,0.10331505332026189,0.15473617123901529,-0.01238025533300788,0.17157240040888974,0.1671578411368331,0.09847348005554633,0.011549256683827915,0.04392214377605295,0.009403318200750748,NA,NA,NA,0.07058516441327693,0.07782472116995612,0.028074157109350774,0.20699664138200835,0.19388728081206352,NA,NA,-0.06808403738981093,0.057901633915413184,NA,0.03442569016891699,0.07117510262231455,-0.038900112982872284,0.020848668314855896,NA,0.08439038892128216,0.05382513241758106,0.002026070599057236,0.08769894248882706,NA,NA,-0.01784889402044868,-0.10475546628859486,-0.03420658277419086,-0.06005732800380894,-0.06445157490578493,0.005021014882476701,-0.018154715958646976
mother,0.28712202244093615,0.09418292752346542,0.16938823830849498,0.20156043870705553,NA,0.16342048161827682,NA,0.10319374261148688,0.13223202770488834,0.057128130181548026,0.1020125282106526,0.13334890245919637,0.05469388621909359,-0.0033000940912542346,0.07408585737392057,0.0162893762994904,NA,NA,NA,0.12672604933260723,0.10606949820471916,0.019280212092430294,0.17359432841034844,0.18530137517099296,NA,NA,-0.02616946358446612,0.019955701066236963,NA,0.08626556962219872,0.067280134508696,-0.03060722969204559,0.013074794077452488,NA,0.005947175132504048,0.014302297228413481,-0.04747021234336607,0.03145511911679653,NA,NA,-0.040560539333358916,-0.08128408687091636,0.03630949331894758,-0.047349620252657765,-0.09387289153413018,0.027074632410573212,-0.01984638884804288
son,0.0759687833235345,-0.020940816820567743,0.04877958599534762,0.03845668169127361,NA,0.04959879268116171,NA,0.11429239254895217,0.08071666301230089,0.042282049052103865,0.06585522361064215,0.07800599827581925,0.030325012779871284,-0.012676800354646887,-0.087797984771723,-0.020325018784269223,NA,NA,NA,-0.004220643904798424,-0.005702889355803237,-0.069768789756987,0.11043198638180257,0.12694284768296296,NA,NA,-0.10297367072427396,-0.01501348249875349,NA,-0.02715308744352312,-0.03023547437002487,-0.0770602308432639,0.050004475719145576,NA,-0.009516218233174991,-0.04366634867626509,-0.06318153471719891,0.03402634142809248,NA,NA,-0.07246936526914685,-0.07548012973628224,0.061573539822234846,-0.13819386082117266,0.007088273706701048,-0.006509543675521518,-0.04497519060662831
daughter,0.11792106093553965,0.06530840013666102,0.09090281975524418,0.09312027384681293,NA,0.05124237578529731,NA,0.0663426597081352,0.059677634605850384,-0.002596610447245418,0.047089432567428105,0.0799197796195336,-0.014840504138447473,-0.03263264978731686,-0.07085398117957815,-0.03775436461751674,NA,NA,NA,-0.05485177061321497,0.022227039900326036,0.012502434265399051,0.12834940030757855,0.12203380318647263,NA,NA,-0.11151096008135075,-0.03930587507313947,NA,-0.05812708292079305,0.0030530563682696073,0.0425989004543835,0.1069661199165559,NA,-0.034279814584122374,-0.02709415436637007,-0.03841859482820081,0.014664443231424549,NA,NA,-0.10162691890010615,-0.07894474750830635,-0.014738877648766248,-0.13128969544000418,-0.10947116325531733,-0.021488866286726263,-0.06280879939998857
brother,0.1648152621793219,0.0006018358033319554,0.08587597595071722,0.11648377737118396,NA,-0.01173138928099015,NA,0.0194927257670658,0.14553388835381512,0.01999817985149874,0.1094816338644753,0.1662654664612402,0.007936478931843885,-0.03199185737822077,0.005857296386921903,-0.042418165077299036,NA,NA,NA,0.014930613508623925,0.08340106333061895,-0.021188959347610344,0.1283365481619695,0.10892089810940109,NA,NA,-0.039043767698418316,0.030036995610113977,NA,-0.002347172280754717,0.004924489693700156,-0.005469845955863985,0.08428517975684248,NA,0.04847009331117231,-0.022189104440040054,0.04498579064250766,0.07688659749345393,NA,NA,-0.011181352228646696,-0.06398745096454886,0.05118972935409583,-0.07637777014249134,-0.08208449689766203,-0.025395630352711102,-0.024697305040204235
sister,0.2321209373783689,0.10438277493435609,0.12090724479422513,0.17582569025743422,NA,0.10696617387451858,NA,0.1036920569401653,0.12096084982430041,0.011046924320537796,0.06330943222926616,0.10342241769416252,0.06509611156017205,-0.011125057772289015,0.04431391927866827,-0.0027494845177501513,NA,NA,NA,0.13715996238846506,0.12986615717050462,0.027659525342779528,0.2018878621415995,0.1585829864804036,NA,NA,0.007615944950617391,0.05043863226365481,NA,0.11134610300905184,0.05721706856446192,0.023103089490683064,2.6611154905781676e-06,NA,0.0268089570630268,-0.04423679995910326,0.002599174110643712,0.0689374350322485,NA,NA,0.0012327807112891289,-0.04771916337374033,0.089674543796398,-0.0560588313186797,-0.08649392373469182,0.07543204188768284,-0.03722483711253554
uncle,0.23492271696648065,0.07474866666368211,0.14551875955648622,0.17277314901867516,NA,0.0671421557145991,NA,0.08129416806904713,0.12883171103468866,-0.007450176488298512,0.11839294366336774,0.08272841438569567,0.03853216695169,-0.06285519179445491,-0.028788127267164405,-0.02305549405006525,NA,NA,NA,-0.01493194665959581,0.0410797004209777,-0.053861069350054594,0.1059694000145527,0.22365038295165895,NA,NA,-0.042706529895971845,0.11020610666607629,NA,-0.013441150539239098,0.005815612248837783,-0.04248049158154159,-0.05261182432187651,NA,-0.029524914658403532,-0.06301754311741069,-0.03455181938570707,0.0994938496833091,NA,NA,-0.038468086402975284,-0.1089364543369117,0.015921363514229295,-0.08881647142210583,-0.10880771524065203,0.050569065459143435,-0.03873229492260776
aunt,0.22625557521351,0.15378975492611846,0.16062609121189184,0.20316275333070288,NA,0.021124969741290738,NA,0.11227864520188306,0.09296525644013375,-0.07759418597509035,0.04244434329239325,0.01763210770396153,0.06431173364305424,-0.04652182368576126,-0.06107623249806321,-0.050196610608115144,NA,NA,NA,0.06404414961564042,0.07562531567188122,0.0005848489480633256,0.18406845306679379,0.24212888419813977,NA,NA,0.07710003130135985,0.17816401889731528,NA,0.10755157506429103,0.11263850228448295,0.07561174240448025,-0.042615342321317584,NA,-0.05781073338901511,-0.037240586119304586,-0.014492160277678485,0.1528727610969512,NA,NA,-0.00633585850583939,0.030650784171708512,0.12159111935789978,0.003875185703880388,-0.08692142335063038,0.10624108146284669,0.057860631987663495
