1900,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.1685868300231274,0.1454962523136803,0.16568635557969535,0.17331282248490573,NA,0.0820244167821745,NA,0.0709254828751834,0.13250319053010842,-0.06048452035953966,0.0909535004238441,0.0621232083487017,0.12969431362585393,0.11020294043353675,0.10690654959967512,0.03237754949249271,NA,NA,NA,0.1493808447299899,0.04945933826484411,0.03575848919614646,0.1954127567863472,0.12837679748273564,NA,0.04393952468929582,0.034918708446685626,0.03102083044277967,NA,0.13606045877107462,0.20000038032724937,-0.04548708877475011,-0.09461040822305791,0.08971017560616062,0.14793580741243403,0.08773207589836945,0.02976933056818417,-0.03174690141886988,NA,NA,0.07001440958269925,0.04408056530971421,0.009951804575540976,0.029164257641242336,-0.06031525681430911,0.11987365150478638,0.010671192672467886
wife,0.24244241743857625,0.12647430329868187,0.17743456521300108,0.17263185766207076,NA,0.1631880984731831,NA,0.12199941628182116,0.14477193417956594,-0.0561505274198017,0.09484668136389172,0.11900128262941868,0.05979857406850592,0.10744919531368632,0.03985835403450171,0.03652895449558981,NA,NA,NA,0.07558422375011632,0.04078412935575839,0.0010744700618016672,0.152177541350022,0.11201710475485518,NA,0.006380828604344039,-0.10233569201277433,-0.032036799529743726,NA,0.011510943203959054,0.09312474479857391,0.02242907409607266,-0.04047842054111103,0.08328921784936605,0.1336205215648754,0.0854671391494981,0.09578367203821389,-0.03628590585580122,NA,NA,-0.022107615152594084,-0.03555263002262467,-0.07352007445053764,-0.03788296921821942,-0.10564926325615152,0.10096580836954948,-0.0641712497683571
father,0.17692933561471394,0.04295631077963501,0.14021357266579088,0.09769426588632918,NA,0.12973333799127795,NA,0.09407580981716682,0.18338202055685815,-0.06310988056368887,0.10305291390126267,0.06404899532989966,0.0813333518222584,0.038086361723517155,0.017409669526064726,0.05183670968750672,NA,NA,NA,0.07459254241305713,0.06447380855028882,-0.007200114901302058,0.16548894450915522,0.1431186780822276,NA,-0.0681057426304053,-0.02884705753006602,-0.0023911133269661467,NA,-0.010317562086960238,-0.04306490414884794,-0.06250267510051497,-0.0849070947572934,0.05826771287911676,0.07745117992485016,0.04979560474952529,-0.015221635309761998,-0.10037268786788085,NA,NA,-0.04920005617126528,-0.028149283157021313,0.029938534583070192,-0.04258397138994769,-0.09893140214407861,0.04174519522294788,-0.004187535142551972
mother,0.2663289922590797,0.120685612399169,0.2653388239174082,0.17447123548015908,NA,0.17809163939433334,NA,0.12754469678949684,0.18170216224284805,-0.012463588655906374,0.131186856553588,0.08690696980686356,0.04209745033633143,0.06372322568017835,0.039488846248294324,0.029192369348584008,NA,NA,NA,0.05052327673375526,0.020842887726260525,0.03399441300127686,0.12908887702388958,0.14120863824707466,NA,-0.013220703952366589,0.009709264315908598,-0.038843938518941405,NA,-0.009761562710686466,0.0011495439730977563,-0.10432116437710119,-0.0990235484481747,0.025711172943608925,0.047553899893495837,0.07415035960429675,-0.021142070908751125,-0.03167528913514224,NA,NA,-0.024800596968956794,0.027456614491674913,-0.0393739313942589,-0.03193488787389018,-0.12214765637609279,0.038610616181967095,-0.07700522611142645
son,0.10675852608613948,0.05882773042348364,0.06389228083567018,0.08416878257898834,NA,0.12530672034695142,NA,0.12709189763181336,0.06326513549124907,-0.09608958627436505,0.050212204335082944,0.02768632751496218,0.04061252478588165,0.01971144531834773,-0.03640510034225053,0.06177824563624939,NA,NA,NA,-0.012040205504239478,0.020034379397589855,-0.061458200966917315,0.14226219959990516,0.07412779351772339,NA,-0.034997622132218464,-0.054125022616018724,-0.06388537823018402,NA,-0.01705567570776304,-0.0538237737479141,-0.08459365790879086,-0.06491021881387946,-0.019523702439564562,-0.003888636920339374,0.028716451558589526,-0.021272783495135467,-0.12140226839765024,NA,NA,-0.005902898659881776,-0.030809508584055793,0.015377186918493197,-0.07362761695501759,-0.07595488244201248,0.013404067427041153,-0.015403051305959776
daughter,0.1083012349094697,0.07041322137804183,0.07045390661746266,0.08170225858501193,NA,0.13131848029735702,NA,0.16798937120117655,0.045536659039979215,-0.07504081035198579,0.0739627340469414,0.02496734223503458,-0.004666775150870975,-0.004638851701105363,0.0031323409448794992,-0.013344531578894718,NA,NA,NA,-0.027058693267913114,-0.01667092063880684,0.01434183810630865,0.11812175588349735,0.06914897982125712,NA,-0.026436624416519443,-0.06503552684571975,-0.07913352591633521,NA,0.004152150006966562,-0.004297369239453023,0.033630767628813035,0.005817063198295834,0.07836266497513261,0.03359946925891508,0.04361440321810768,-0.07916072280228943,-0.053371488390377,NA,NA,-0.07830885074190487,-0.04807373208613706,-0.09149647778462014,-0.10016342862842946,-0.06890529891203817,0.007700396722080998,-0.08197351342856507
brother,0.14352429533619238,0.09030542561963865,0.11536474432920799,0.10177576478045022,NA,0.06062103156667836,NA,0.03170199812675809,0.15371256037622935,-0.050799277061335794,0.05910359499918626,0.11170888720670856,0.08584081326330532,0.10719856593460357,0.04402799374572583,0.041321466766579724,NA,NA,NA,0.04252967603839492,0.10146481159836292,-0.08574646919055896,0.14080743910406934,0.15418548414588237,NA,-0.03594806021610945,-0.02540865870911784,-0.073589239865153,NA,-0.022247712681957098,-0.013223898738718548,-0.06927893575291845,0.04099425449629321,0.048919718902287974,0.05082766481383389,0.008706484520293552,-0.01933878218187605,-0.06703463911931362,NA,NA,0.012536260998037485,-0.06766460707993187,0.05600423860141899,-0.06493063181844345,-0.1036078642247258,0.06299500089463396,-0.02597114996308066
sister,0.19608598947491893,0.07324670417869743,0.15598649749954216,0.12452225980238844,NA,0.06361932768690808,NA,0.09110197290854756,0.11308970848359828,-0.01198795613607009,0.06998243901807652,0.023734573641872866,0.13109617218537203,0.09006577057605823,0.0851944674372059,0.039722540541442496,NA,NA,NA,0.10306634433824376,0.08938519632114818,0.048832684539630945,0.23931676054322054,0.15771401129712537,NA,-0.048956099728745324,0.005632039194893637,-0.027190455095462,NA,0.06236786234425891,0.0216963947711985,-0.03823823265222248,-0.04414511805632063,0.06782483117878876,0.03334114524856994,0.02406412872103764,0.02440539293110348,0.015955530021285386,NA,NA,-0.033421248209799366,-0.0470690692541713,-0.010862003711232523,-0.1355700334178882,-0.10181515017039541,0.05291850522792178,-0.07303903819412487
uncle,0.1894913204709197,0.041797163087122224,0.12611351514636168,0.12531004964029058,NA,0.05057670126435033,NA,0.11190958627730656,0.07493661048458357,-0.1023488065540857,0.0005465064218168154,0.05272444502959981,0.08743855649835329,0.08453951073894239,0.01480711194482585,0.032705319644954475,NA,NA,NA,0.025836739284261827,0.06610079005880247,0.035784199679849873,0.11829443568161267,0.07829690229881205,NA,0.058008078895902246,0.01060475656227989,0.04091405935392315,NA,-0.024563132828764715,-0.03595844863860845,-0.033643537754474664,0.004520545684357146,0.12581840172956338,0.01321665873221601,0.034343154024535506,0.02178876667789896,-0.007539677605001736,NA,NA,-0.060052782575475507,0.010818310616050394,0.1233988492003542,-0.02604449097342985,-0.09977845762419853,0.11428306252812469,0.03309967872842731
aunt,0.22598567461636437,0.06460397094525985,0.10911884659071154,0.17416318058824926,NA,0.09554091241172312,NA,0.13597498707982872,0.1015764802892504,-0.006301763581327695,0.09502895134711332,-0.009300081088410317,0.13212906590673648,0.059091446504426964,0.01546301061068662,0.029729710023028648,NA,NA,NA,0.0677414955541815,0.07981613773391455,-0.010790588861101033,0.13325992207928417,0.16547428188734617,NA,0.035666646542656534,0.04905018423460684,0.03835188947133678,NA,0.0797893184984737,0.029538753648092338,-0.04259212824718192,-0.1347868583158081,0.1046015624618502,0.0558483183012232,0.07530101651083783,0.05742919916229617,0.008272499650346522,NA,NA,-0.05429307344550177,-0.004065305047869073,0.010467625365336174,-0.010835798387697456,-0.07485474084111308,0.10336376448300946,-0.04808706924436611
niece,0.17605663583568346,0.030073923870212828,0.019472565702979623,0.10662126861624295,NA,0.06810161204884183,NA,0.09628800009198045,0.08998689699626727,-0.010786549495936486,0.06557575706644644,0.012724547431801349,0.08582930476939184,0.03769244079841267,0.03996205902274421,0.08237207722769059,NA,NA,NA,0.08713658238928686,0.13736060308015496,0.03348610540451106,0.13310608378612598,0.17763268460544626,NA,0.05238299945453736,-0.022017858323094674,0.052887088402699116,NA,0.10753132441293525,0.05344082921666188,-0.005749319888605917,-0.058214532304353334,0.07974197381430304,0.00611949836221438,-0.018288738734358392,0.027727412119630125,0.024671981482546037,NA,NA,-0.04563081308205092,-0.009717345789443776,0.012425751597900598,-0.01490153572224142,-0.05469195695733801,0.06682783936295164,-0.07232946354913261
nephew,0.1178958459052333,0.028435672951341175,0.015394595890658164,0.05690459253289981,NA,0.06969137099517952,NA,0.058306982212452244,0.02034271838829987,-0.07909646807245413,0.018100060619282432,0.0033388582684081925,0.03492068658785319,0.01567146004925824,0.004737580324702082,0.10281101428403266,NA,NA,NA,0.004790804341512282,0.05451965342675909,-0.03456870172433253,0.07521491139334578,0.11652837291476717,NA,0.04916912326748986,0.042700665682464466,-0.046441102527333855,NA,0.05948287580961869,-0.04336891047646479,0.02909411739238959,-0.011152187831675212,0.03188602080152247,-0.024463514223278773,-0.008718785858616636,0.03579319177632958,-0.025502711335240638,NA,NA,0.00795415559506661,-0.022487438726811002,0.07255322320499533,-0.06453205346761831,-0.0439029730509508,0.09810382194093932,-0.009607156502060161
grandmother,0.28325675647517995,0.045305603632265115,0.2033377174216867,0.14069175089026628,NA,0.1672585890033915,NA,0.13849117247583104,0.08670973024431981,-0.05964182756063262,0.052835025088507,0.1257759361910663,0.0288761310511246,0.017827652154668524,-0.05711174167630071,0.013080094355840538,NA,NA,NA,0.025618637525276624,0.04638650514970647,-0.01910226624969681,0.09669624630604456,0.10959669915233164,NA,0.060654101331233314,-0.08516640800622827,-0.034357228007775346,NA,-0.013908051113389193,-0.01599790594730542,-0.12506090173921364,-0.06675800124214827,0.08944195887492064,0.020261354983790295,0.07202606943765248,0.028812467290097038,-0.04244968683127356,NA,NA,-0.01670470386244925,-0.0757604816498744,0.0004774196567004108,-0.05358482904374514,-0.09734201295518474,0.014562584197923318,-0.06477214827512051
grandfather,0.16278082735378077,0.022820354271733904,0.07470037988153361,0.0754175916828396,NA,0.04689245929166529,NA,0.01759057333070305,-0.008046579568804361,-0.12715545902274286,0.0422055982989468,0.05310422610942993,-0.004789113351159553,-0.01641482700384816,-0.07116483474239149,0.021101666550366754,NA,NA,NA,0.005566829007446195,0.023860858614282856,-0.09411920913775378,0.024666455771808097,0.0704557981658942,NA,-0.05423537491817362,-0.004449218503115048,0.008836277764501247,NA,-0.03503286504333803,-0.0723125757978404,-0.026885617375037404,-0.034733914925081516,0.03700260518724144,-0.049150111711334585,0.044796606150904576,-0.02118660995830164,-0.1647701097258372,NA,NA,-0.03617788085003189,-0.037525870610126154,0.062471734539043075,-0.02701522744102401,-0.11404125114328666,-0.03685960437826077,0.009386047338282851
acquaintance,-0.020300091347757697,-0.046080485041594045,-0.016082312647461388,0.013569176130442407,NA,-0.025488774418655897,NA,0.04794381496714531,0.012973376491086699,0.06849686392698051,0.06227093693791957,0.046695121580909625,0.13394364086114705,0.029949287634182576,0.07061806146067419,0.08615072432524416,NA,NA,NA,0.1900222926569631,0.10441856663209267,0.16007695673305875,0.049587765653355265,0.10841269844702185,NA,-0.023209901654442845,-0.0032298644404975775,0.008206680826607558,NA,0.0391267124340901,0.05744168519422587,0.04645887634583881,-0.004979157432772303,0.032981732506197035,0.12671902477095287,0.1466747835640325,0.08328711444612924,0.059717769161574445,NA,NA,-0.00022033043688629225,-0.06492890279095975,-0.003576691869678467,-0.031029889008585398,-0.013510490855787833,0.10862350484055193,-0.06527469068989979
ally,-0.037158219915169384,-0.03086739881711065,-0.005128164096181945,-0.011322371197646057,NA,0.03710993540939552,NA,-0.012277143052729502,0.15392747258768066,0.05311209387917959,0.09254706645340098,0.07232736456333544,0.10797721240739443,0.07609463087637737,0.12662882657614977,-0.06896466674087591,NA,NA,NA,0.14206630211845298,0.11818932206961898,0.06475363080124104,0.038855415042863044,0.15146573086190995,NA,0.053434420194978856,0.06391477369357655,-0.06464046950739771,NA,0.03898196603892769,0.04645891488161977,-0.009186142754750166,0.004381860332519993,0.033953086777628906,-0.04484586705370954,0.02424704357606754,0.04561920027306798,0.08012319340245998,NA,NA,0.003241329536288998,0.03830165896361678,0.08361924227631734,0.02647311795662172,-0.0829123530121221,0.03656447964015884,0.024542259776100608
associate,0.047916130906389486,0.006730078473776307,0.0335775420815752,0.08123735283818631,NA,0.07300836930423357,NA,0.033806505365378166,0.02595146502905617,-0.002042787536817511,0.03748036659701141,0.045127292301166154,0.059202999415892237,0.11933062542882109,0.15671621028392183,-0.030281025455525593,NA,NA,NA,0.08368196547464042,0.16180606730327265,0.06774567778319572,0.003331482276983963,0.07217434728054795,NA,0.09768833633026985,0.020147119017246286,-0.005475023815905587,NA,0.0510313200767393,0.10665352843520574,-0.017747626689890068,0.01663519342208956,0.06998438763507249,0.015796551053726324,0.10453131158384117,0.040574214882779513,0.06552998525704286,NA,NA,-0.04208429704736139,-0.025128717712864884,-0.04213868326364807,0.09382588498555801,-0.05631881026697888,-0.033402928330978,-0.013865754998269603
colleague,0.10159073540263604,0.06652814208373167,-0.014860566577860293,0.03481684160259736,NA,-0.028346371179445256,NA,0.02769520076113113,0.07067261006878509,-0.021107089152242218,0.05557447102640114,0.09090029544339175,0.09867358172115809,0.08089902889432521,0.03885535182435295,0.033453591700702966,NA,NA,NA,0.069181714904578,0.0809034584895219,0.0471702331165306,0.10227599422425007,0.14472473053422566,NA,0.007199337556771618,0.010741003914138287,-0.03006087088444136,NA,0.05725335244459743,0.008918965500442851,0.07861355409166126,0.05223137933392517,0.1569250920907724,0.06935724860152766,0.0653916297798308,0.10522981157759242,0.02606241227271436,NA,NA,0.002786438393983284,0.061642220488132324,0.1429780697826074,0.008149110374917596,-0.00402695976182696,0.10472278011010941,0.017431347377865763
counterpart,-0.10650565528927998,-0.018097286860880135,-0.04368832166654,-0.011223307588038951,NA,-0.09203249995759664,NA,0.05173331912175939,-0.008990477836194402,0.10552128560336785,-0.06977700080639372,-0.03685326406171463,0.014865422260768885,0.07244774279475069,0.13497335853589876,0.13458305995714417,NA,NA,NA,0.03685121327144642,0.06556555646875316,0.049882621565536085,0.01211171147546785,-0.002544175276591499,NA,0.07474129298908062,-0.031579371164369964,-0.01925624583374818,NA,0.03346012012960987,-0.02990603303088602,-0.0031587665311698246,-0.1522591795023871,0.031145491462226386,-0.05813641879768018,0.0027130517221995807,0.015573112375690534,0.03575497410346949,NA,NA,-0.10448302375606247,-0.07328344569748259,0.012712306214083337,0.07511086697597233,-0.029794800974756577,0.04635533163274227,-0.008968205218961234
