1840,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.07758422490819962,0.05833273744036423,0.02449880784220186,0.12482379392650593,NA,0.05887339389279257,NA,0.08745838583828104,0.06994413538671493,-0.07829656707533988,0.11251871750552767,0.08864626207055973,0.10235386875709335,0.06505468016709073,0.08087906944310506,-0.009907281984027986,NA,NA,NA,0.08568242838883215,0.09865111333697119,0.03478562581911918,0.13586828093412529,0.13193996302079986,NA,NA,0.05177694699241317,-0.04854978278278369,NA,0.13228045746823222,0.04930887554761177,-0.013417333381701138,-0.008286728087861333,NA,0.1269367095625153,0.041087849183182854,0.05486417355295267,NA,NA,NA,-0.0011303191685382388,0.037658189620528526,0.06957418507933194,NA,NA,NA,NA
wife,0.1909001063136944,0.07957059916136335,0.06453129355989813,0.11112637972202459,NA,0.15538297568025466,NA,0.07956968407231185,0.03517563527632231,-0.09386873223580446,0.11862924888899265,0.11579356568219877,0.004145030271295286,-0.0035132592777673125,-0.02556936681636871,0.020104037311982074,NA,NA,NA,-0.021277191680199033,0.056201008981586933,-0.023935497706035452,0.028992170737870738,0.15571410489316784,NA,NA,-0.03774806475881476,-0.03502896086481555,NA,-0.02511141197695149,0.017807376856705973,0.038247768355348884,0.061803001732352175,NA,0.005992924201671983,0.02142103269076037,0.002759002108073437,NA,NA,NA,-0.06580037869019767,-0.011916570700328373,0.01308110408303829,NA,NA,NA,NA
father,0.15070070773346417,-0.00817228905934802,-0.07649261921532637,-0.0015638362521394776,NA,0.06693292336531519,NA,0.10251407705419435,0.07181508724942172,-0.043212903876983594,0.06209225511310254,0.04186223810067805,0.08267807051821549,0.045249829960621386,0.07932344474734827,0.07888262306613918,NA,NA,NA,0.10858570122254335,0.1452792978429366,-0.029609667205510885,0.09468728267711925,0.09746198497645035,NA,NA,0.02943905118924551,-0.08231879954787856,NA,-0.050558675242932546,-0.03448214739452957,-0.09679422606041392,-0.04680234494160835,NA,-0.01129275999833689,-0.06166271308337123,0.0012670751763957332,NA,NA,NA,-0.017516088681476083,-0.015493636464704223,0.029166718271365716,NA,NA,NA,NA
mother,0.22533811615105795,0.07584626959694526,-0.03941200985669767,0.11432695869137102,NA,0.10689928012497546,NA,0.0939723323209387,0.06480064009857726,-0.09002457428643375,0.07542536778018814,0.03820680642220644,0.04950985815781513,0.07118288060035448,0.001609230246289527,0.01534356079470279,NA,NA,NA,0.14916663803761585,0.10544858732302538,0.04551983583585209,0.11505968944456921,0.09404458536377618,NA,NA,-0.020345078349434845,-0.04052727127020567,NA,-0.015715529556995452,-0.04969428884405965,-0.06124920117410132,-0.1206059660607438,NA,0.03803849033787827,0.05594986381315732,-0.02123137277351958,NA,NA,NA,-0.04558306141192486,-0.061796140137611574,0.006412174527762476,NA,NA,NA,NA
son,0.1434094541404203,-0.058185279631582786,-0.07014679314260856,0.007257143756591627,NA,0.15254703659335975,NA,0.07854147679066582,0.061150247719076456,-0.10334732577269548,0.04116335062826127,0.10044076405368964,0.02064820456142401,-0.05838723791871224,-0.026764568884371204,0.12892330832171617,NA,NA,NA,0.03685701785915453,0.07574575044563729,-0.03056948557674593,0.09482472365028692,0.12873389048082617,NA,NA,-0.08357630061429742,-0.07855800294298053,NA,-0.0695571371371797,-0.107151709584454,-0.040072984641681096,0.07687277397169164,NA,-0.04195043692347671,-0.057859043671040805,-0.042064650894749415,NA,NA,NA,-0.03976323570507637,-0.02802915666202126,0.08349768427218564,NA,NA,NA,NA
daughter,0.16747391373848466,0.04246967025412693,-0.003103456830847051,0.09572290266109428,NA,0.028414251877639102,NA,0.03772532427315348,-0.0022906631425450904,-0.1463845956379564,0.07805020904216137,0.050130346918983944,-0.01896495154959393,-0.06887900011617325,-0.03758477548469262,0.004082346886112126,NA,NA,NA,0.06971912821523767,0.0356444694239539,-0.018271207101270337,0.09029076989473532,0.14751726354856848,NA,NA,-0.16843453739748204,-0.050676785293906276,NA,-0.09550627749485904,-0.0817670908384116,-0.013508257021390045,0.04640286503094919,NA,-0.010382018440678365,0.02307273811526087,-0.01886945048853886,NA,NA,NA,-0.08265241667547753,-0.0019510920906420852,0.005526011731903064,NA,NA,NA,NA
brother,0.20699908048845203,0.01078687744490441,0.039629963491765945,0.11228009402122906,NA,0.0821979259033183,NA,0.021270089276347468,0.002378184155295896,-0.14205907985520977,0.08209908412081056,0.008882175608035727,0.041284221571025057,0.03012722616845892,0.053278364265727796,0.06490350985067342,NA,NA,NA,0.04569395664668279,0.066355803659396,-0.027383818860478092,0.09958034130205308,0.17621927712243768,NA,NA,-0.08068180370203902,-0.050761641087907164,NA,0.04616477181858971,-0.013974558512043064,0.08609906072337466,0.12996814778550378,NA,-0.02802100637317533,-0.01873766127721391,-0.05891157233340847,NA,NA,NA,-0.002745972230071537,-0.015969300887354203,0.10731060769755754,NA,NA,NA,NA
sister,0.175966178104385,0.003186388050879193,0.013097870806113087,0.12876817659594678,NA,0.10371345186051473,NA,0.12020813995513643,0.10106903441472985,-0.10816760978592478,0.10252064065383316,-0.0009425273687283745,0.04174515243936204,-0.0004075943415238251,0.02832151602848538,0.00818761203022914,NA,NA,NA,0.09305647945332186,0.1501489791543421,0.06021227904644992,0.13274077333412987,0.18113018160362665,NA,NA,-0.03112996840113638,-0.03268713678723446,NA,-0.0015204454782318624,-0.010814921239433568,0.011008343107348332,-0.022217619761663886,NA,-0.009427483238871654,0.05607727596688859,-0.08575523792447934,NA,NA,NA,-0.07285855953251606,-0.04502107098327442,0.046207045497148706,NA,NA,NA,NA
uncle,0.23837168334065034,0.027232174308671267,0.019820525106346333,0.08480248365465666,NA,0.046874425029698095,NA,0.11867662677119475,0.08784692586172695,-0.11956431053993583,0.07805119654412933,0.09073237555319237,0.037558542785156857,-0.045547997574402525,0.0670323673916048,0.03951132105101677,NA,NA,NA,0.06689376136443896,0.06882618641223398,0.05743180886994726,0.036906581434723536,0.08949138595438076,NA,NA,-0.002247362858885428,-0.06534082898216248,NA,0.0063127985733358585,-0.04286065439386872,-0.05963022242598622,0.014798308630771634,NA,-0.03172277738253951,-0.015399404171019464,0.015497428465320364,NA,NA,NA,-0.022985919968871497,0.046805216395247685,0.15532224183581522,NA,NA,NA,NA
aunt,0.2507841830805852,0.16592995736881455,0.08630023118812792,0.1907207731249422,NA,0.06640446161349511,NA,0.1484785323821526,0.09504016643439925,-0.04488583714087998,0.11187533126311805,0.02464386583373546,0.10639391490200933,0.11732009535233316,0.06144782710817672,-0.04426900619242385,NA,NA,NA,0.0811117968250413,0.16026611403173935,0.074547774574699,0.0716418235300771,0.0893653915043905,NA,NA,0.00019043135248410836,0.081865163932165,NA,0.062320397070649146,0.05170985723204501,-0.04920030813376448,-0.0472978361243029,NA,0.027510988191164067,0.03780663037304502,0.04804088850591763,NA,NA,NA,-0.07896325161142456,0.024125219688708933,0.03309507496390046,NA,NA,NA,NA
