1910,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.1356346445630799,0.11725803077886005,0.0919377127952861,0.16210022573966013,NA,NA,NA,NA,0.14885496898907052,0.05352232234569345,0.13714330290235902,0.16024060772595483,0.0436685614129732,-0.030664699323053525,0.03863106486268397,0.1476905263810579,NA,NA,NA,0.10997961698507734,0.10309092666436626,0.12581452865134155,0.11423013798045892,NA,NA,NA,NA,NA,NA,0.05658192135412269,0.01272742262183187,-0.05352976582063229,0.0701742815334352,NA,0.10035176501292048,0.06486235943906868,NA,NA,NA,NA,0.028076774642478146,-0.016231682558729886,NA,-0.014383371648618342,NA,0.06391790973119486,0.05950951333615503
wife,0.17853550701912177,0.09301251355742411,0.13362767604496698,0.2237526674863028,NA,NA,NA,NA,0.1223855622533781,0.04136127551336937,0.14246115724208822,0.1772380706309165,0.05606317788334924,-0.08441718062764828,-0.029062219733332204,0.06066903265512925,NA,NA,NA,0.07434163918379602,0.01995019252459494,0.06552323052843192,0.11581941188373268,NA,NA,NA,NA,NA,NA,0.06086582906465625,0.03894968629241437,-0.056853262682490184,0.015238378046990476,NA,0.0863383153086396,0.13250264716920312,NA,NA,NA,NA,-0.056266183124603374,-0.030880554170598984,NA,-0.034645727453740324,NA,0.05203628114589907,0.04735409306333703
father,0.12684952059305102,0.10696985740992374,0.10920969911662871,0.21800859584884763,NA,NA,NA,NA,0.23607026939600578,0.047581518207300284,0.13768832342134407,0.2723776820098849,0.011722160898745792,-0.09945090341619568,-0.02443199880367383,0.07352582108198424,NA,NA,NA,0.009150245240085585,0.01058449188809252,-0.023723826500800255,0.05284686438106123,NA,NA,NA,NA,NA,NA,-0.044162727027612064,-0.08295256260019761,-0.17080146766703336,-0.06632626329643518,NA,0.030761936890836276,0.05397310353218786,NA,NA,NA,NA,-0.12316583023161051,-0.03990042045172188,NA,-0.034188959663612274,NA,-0.019875802461055057,0.014501463478717742
mother,0.23542206322478526,0.12048489899871812,0.12223025551631454,0.271990634630122,NA,NA,NA,NA,0.2791492705582579,0.034047180365296824,0.13383046133298526,0.23683087444987141,-0.05342117538717095,-0.16202302995820703,-0.04534305873401552,0.018185748180267736,NA,NA,NA,0.09016075232812154,0.05098957927099926,0.06591392198527009,0.09852027630000136,NA,NA,NA,NA,NA,NA,-0.016068423730291822,-0.038039407204140285,-0.16567846197048727,-0.05727922098715338,NA,0.04371638291015925,0.043322178516204624,NA,NA,NA,NA,-0.12407353649968109,-0.052792809555462596,NA,-0.0639513635717272,NA,-0.02248523986221655,0.0121800319416891
son,0.03849460439669662,0.06682981185787489,0.03624608364069065,0.06294888154951044,NA,NA,NA,NA,0.11002994237101238,-0.024991824999953484,0.06658120771996778,0.09727959184793862,-0.013842337222547062,-0.14402576107931628,-0.04433087785530675,0.08541947727401705,NA,NA,NA,0.024046443156528593,0.0020762464089365707,0.026900588724282703,0.12303934325144962,NA,NA,NA,NA,NA,NA,-0.03132473227773924,-0.02246268739147881,-0.09424804158997437,-0.012060561405780136,NA,0.03991216398530213,0.005502629927740759,NA,NA,NA,NA,-0.05172886932264281,-0.01307879425066934,NA,-0.06465487213329922,NA,0.05382570621835254,-0.003084763802429938
daughter,0.09279840741306286,0.0662829460217827,0.11496344380446918,0.1401963950867755,NA,NA,NA,NA,0.08316876666871667,0.020395150504962097,0.1106766822407564,0.13275599006102562,0.06475757061290606,-0.10574458708666395,-0.07786249771935722,0.10155874048816242,NA,NA,NA,0.05293533332281753,0.06652252093334615,0.1271610000293098,0.1685321091018113,NA,NA,NA,NA,NA,NA,0.08564882137820543,0.056768639304214406,-0.03077275031730228,-0.0045672636413451855,NA,0.07900152863877048,0.0770787582118923,NA,NA,NA,NA,-0.04627266413024993,0.0030605121433751646,NA,0.019821600551171565,NA,0.0676922978590649,0.06415916650554822
brother,0.10142266294111438,0.11155529881278924,0.10068206971759044,0.09963381126696559,NA,NA,NA,NA,0.13131526434279078,0.026688831968300658,0.15223682101462507,0.19084081266436198,0.022527654207903928,-0.07517247994882359,-0.009749857638081574,0.04650043740187529,NA,NA,NA,0.050543672245114225,0.06250660204250137,-0.003438704704897566,0.08772304997969473,NA,NA,NA,NA,NA,NA,-0.01853825617988806,-0.01973206866222856,-0.09463309365402538,0.030998300736606053,NA,0.02240310805856971,0.02867015975950088,NA,NA,NA,NA,-0.05041999394832985,-0.012423892153351313,NA,-0.07012402748625297,NA,0.09284567319157229,0.02591894980259056
sister,0.1518915695143304,0.14462898302735408,0.12843521430946903,0.13507374724732485,NA,NA,NA,NA,0.14912054855186735,0.07784158182507471,0.13499050866139356,0.16185757106456752,-0.000539635410869625,-0.11150122592814063,0.005276580043292165,0.030396115543210717,NA,NA,NA,0.06172478016722031,0.08940755098100973,0.08052735520720962,0.14230984517623876,NA,NA,NA,NA,NA,NA,0.010384882523748518,0.061970429272733676,-0.07975107391326504,-0.05564358648437548,NA,0.05118706644113075,0.06998419970552518,NA,NA,NA,NA,-0.06337093315714518,-0.018239631125034492,NA,-0.018363732577863445,NA,0.08951972631528879,0.08419598915383959
uncle,0.03829020780345647,0.05942604414656034,0.04602640059888965,0.11911261766084713,NA,NA,NA,NA,0.2540057548443974,0.08057343386181728,0.10130825823644053,0.164612530362353,-0.03702536530474789,-0.11505060734150717,-0.03567322065942165,-0.013375202051543683,NA,NA,NA,-0.08760238941702053,0.04737274453318188,-0.12291620994604557,0.03454617295714788,NA,NA,NA,NA,NA,NA,-0.12412229619175544,-0.019068926383347593,-0.16483738944589119,-0.04041993552306567,NA,-0.05159839636943527,-0.045467844394080435,NA,NA,NA,NA,-0.09833640271470165,-0.005235015290993228,NA,-0.05152906754920458,NA,0.13577368861744177,0.004954449198149574
aunt,0.07479470268043138,0.06817571824571798,0.09171886641877709,0.1043224333918708,NA,NA,NA,NA,0.16469681655595741,0.05164222704621228,0.015276177366561913,0.0792802807297377,-0.048937619874180376,-0.10895191898316635,-0.08440745322534238,0.01177346592798673,NA,NA,NA,0.059879873422546144,0.10842881943387561,0.025957682870194433,0.12972773216912567,NA,NA,NA,NA,NA,NA,0.04977802692423735,0.05744313668663453,-0.07091487546473701,-0.04477521790481741,NA,-0.06240339108235871,0.011927530693563951,NA,NA,NA,NA,-0.06778979262242184,-0.03530027041622005,NA,0.00949771082815343,NA,0.09489720718854965,-0.01155143600709851
