1990,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.15850345561232718,0.11164004519412139,0.21122033839949683,0.24473702681692802,0.1833758428090583,NA,NA,NA,0.061151337858367676,0.03635335326036545,0.17708057510462347,0.17353833963889234,0.12916660966531374,0.0013377818159670423,0.06873321124526066,0.02710447953453929,0.06602193353036954,NA,NA,0.1432303223570477,NA,0.11772398003980854,0.1499867449329454,NA,NA,NA,NA,NA,NA,0.09112192053529039,0.0544148835775386,0.0011098692122066905,NA,NA,0.1415963628628219,0.16380882437486752,NA,NA,NA,NA,0.02093159212327243,NA,NA,-0.031779322558044866,0.03677827615375517,0.08396563963686966,0.06755106948159854
wife,0.10485438589780088,0.161615083812002,0.19442907666185735,0.21719515427589375,0.11349153843304956,NA,NA,NA,0.036419734031386326,-0.010692982740358212,0.12541442118000845,0.11086917229649357,0.0136565770791309,-0.07589761676463136,0.05494355731222882,0.015620310351685237,0.054412805354719415,NA,NA,0.15505701903587807,NA,0.1385167842636549,0.10488919242001009,NA,NA,NA,NA,NA,NA,0.1441361943663968,0.03775982205940468,0.02766049743020285,NA,NA,0.07961114866347697,0.1465324255918088,NA,NA,NA,NA,0.012127454224915799,NA,NA,-0.0734092126862238,-0.006674920356041107,0.042941788962631906,0.05776845665446802
father,0.04289072548683332,0.1070215100415296,0.1292540406364082,0.2652176193335074,0.043413873438893504,NA,NA,NA,-0.0032590726898763514,-0.1252205689129188,0.10128194756009176,0.07852469148819068,0.0336611877041316,-0.10158984891640298,0.016727554977414235,-0.0601154272226448,0.04265253173467035,NA,NA,0.10728949830917403,NA,0.09706950137233532,0.10706860981930888,NA,NA,NA,NA,NA,NA,0.07298242027041446,0.03385793301035183,0.014053019039476429,NA,NA,0.08836754534716536,0.11168084918036285,NA,NA,NA,NA,-0.025251304308971705,NA,NA,-0.0687795350969349,-0.035418756817154756,0.0041506974915392495,0.09050683636192187
mother,0.12292527951304086,0.15150524714974006,0.21442778338333304,0.2778366952026855,0.055404728999455054,NA,NA,NA,0.04595364954951513,-0.052785641188594815,0.1454763007665164,0.08116598696228645,0.017077343458126927,-0.1178104277263854,0.04969236605347469,-0.06788657509156006,0.047682268780604845,NA,NA,0.1550076569173483,NA,0.08001450667122073,0.12525934558042856,NA,NA,NA,NA,NA,NA,0.07760559736353435,0.05623839756041699,0.03834706443155109,NA,NA,0.0719030031513343,0.15064381168751667,NA,NA,NA,NA,-0.05262137817271787,NA,NA,-0.04797296594506834,0.017775957001154877,0.07790351763502482,0.04969133646977793
son,0.1054446490278797,0.16557374935525046,0.15968111609090074,0.24297289704061678,0.1258870464553409,NA,NA,NA,0.08066445847777055,-0.004154992611087084,0.15373769944546453,0.12030130286534037,0.095435063186119,0.012499422051717017,-0.005171714741854352,0.0152951797157625,0.06382767172141181,NA,NA,0.16519167435856139,NA,0.1144200331808183,0.16117414821077394,NA,NA,NA,NA,NA,NA,0.11190827658964318,0.06247113721021916,0.01610044641932381,NA,NA,0.11518849594661176,0.07604637619297108,NA,NA,NA,NA,0.03616952136186561,NA,NA,-0.10869880459874831,0.06655632096614719,0.051646068180470725,-0.029535273762566483
daughter,0.11470819241735941,0.16304864943133351,0.20413632458095526,0.2168799461247867,0.1392867005307799,NA,NA,NA,0.0962118940946895,0.07038044060134845,0.18661941792795572,0.12603595432001383,0.06129933043016436,-0.007252810690103565,0.05371244166955285,0.0029750510149891742,0.09772750770294401,NA,NA,0.14796192465203578,NA,0.11999898679332076,0.12548235012048958,NA,NA,NA,NA,NA,NA,0.11213944988248212,0.10067696319435736,0.07035652376584686,NA,NA,0.12015361749533891,0.14828405277981088,NA,NA,NA,NA,0.024182686066771698,NA,NA,-0.038337047104319996,0.05928852701502999,0.09421133329862035,0.006899620693045675
brother,0.06716444836865433,0.2213950566621838,0.10895662959563628,0.27483487646773663,0.073263572333428,NA,NA,NA,0.061787484299507756,-0.052242193411244135,0.13408846677828035,0.14027488096230553,0.06104746971871864,-0.10662883523401241,0.09648080419079881,-0.048975001322757034,0.06545414930855828,NA,NA,0.17883548206472566,NA,0.10102759816930347,0.15679306277853106,NA,NA,NA,NA,NA,NA,0.08986308893094686,0.07084664833740358,0.030961230217740443,NA,NA,0.07978374571496853,0.09634541963572146,NA,NA,NA,NA,-0.017174466155786883,NA,NA,-0.09705031932418887,0.04062058409752049,0.04694054910159893,0.08605445268650673
sister,0.1347024581320932,0.19125964283026728,0.217839124595229,0.2589721341640228,0.10884744508475597,NA,NA,NA,0.12740182883578607,0.020050808506029895,0.1641960256933956,0.14244161485437126,0.0781554942833559,-0.06241071950308147,0.10560507806751714,-0.023779478696935828,0.07802717021742875,NA,NA,0.1970823736415215,NA,0.102397412916859,0.15366297798058462,NA,NA,NA,NA,NA,NA,0.08459273549543533,0.09171165043490362,0.03529937390586134,NA,NA,0.08612041420017288,0.15499238935023896,NA,NA,NA,NA,-0.03135747227836604,NA,NA,-0.0874515679942592,0.0349887030278123,0.05528731245259198,0.08732807599509464
uncle,0.024287131628391623,0.16442572929178606,0.060710787298260585,0.20868729386261856,-0.009681407923612068,NA,NA,NA,0.07115037220328958,-0.05874936664935493,0.05927689787950945,0.09993198015507486,-0.04390336163437223,-0.12197150062963892,-0.013556505899277009,-0.022473914457698384,0.01995364273241384,NA,NA,0.12248121848788339,NA,0.061843598323947736,0.10682299612544782,NA,NA,NA,NA,NA,NA,0.05018898998076547,0.01481396506544785,0.046909055071864304,NA,NA,0.02988955659335078,0.11869522514005235,NA,NA,NA,NA,-0.020765295209051855,NA,NA,-0.09188304460172739,0.03626690056318481,0.08057699467391076,0.11731155224216597
aunt,0.06373006438467181,0.1810632268652395,0.14878496723808918,0.19691220500603684,0.04944387495817521,NA,NA,NA,0.06993914903222549,-0.039463192205386396,0.09552860475474109,0.04240736283069281,-0.02133810635867989,-0.12944633185918578,-0.010370150695128616,-0.0382586032431446,0.0640836038177973,NA,NA,0.12100554641573326,NA,0.035634998406495574,0.12441996424078187,NA,NA,NA,NA,NA,NA,0.03995837911482035,0.09214686386050316,0.05335457211839102,NA,NA,0.039363060959677156,0.12687277650752576,NA,NA,NA,NA,-0.030268651479739922,NA,NA,-0.07350355732888969,0.07011626975646879,0.11678829930022556,0.09019488742855147
