1890,care,cares,caring,cared,nurturing,nurture,nurtures,nurtured,help,helps,helping,helped,concern,concerns,concerned,concerning,empathy,empathetic,empathize,sympathy,sympathize,sympathetic,compassion,compassionate,uncaring,apathetic,apathy,unconcerned,unconcerning,indifference,indifferent,detached,detachment,neglectful,neglect,neglected,neglecting,unsympathetic,unempathetic,uncompassionate,disregard,disregarded,disregarding,ignore,ignores,ignoring,ignored
husband,0.22304992253365782,0.14094603962073773,0.23531375804257648,0.17837717264599456,NA,0.14817768153873193,NA,0.025740398058714243,0.157746485126038,-0.03935345930639372,0.10318264172282549,0.09879430470828046,0.11538596520438563,0.09460285421454895,0.03977219209357154,-0.03698101476868917,NA,NA,NA,0.15558694120846728,0.10594561071868921,0.014290633559096105,0.21387483002388025,0.2683939820475065,NA,0.04518665312284701,-0.0007524852471833989,-0.007739241663216109,NA,0.19222685809303267,0.17793858886028374,0.043322360178916115,-0.06425592440332085,0.23537368660259628,0.136909459847934,0.0781113073540645,0.06417728131424487,0.039087548910489316,NA,NA,0.08340089050945708,0.010116785912902364,0.056749302833645224,0.008525705101312961,-0.025415821685895554,0.024303274473697296,-0.0486562695225641
wife,0.27217272321530106,0.13824933505756806,0.19899089346795992,0.17349649214668933,NA,0.14709506044270618,NA,0.0676939194833692,0.10431189290977094,-0.0663875348903549,0.07126765127963929,0.08799891440302049,0.12597114572647738,0.05771648576271229,-0.013182328724301393,0.01132425936826559,NA,NA,NA,0.07208926383352558,0.10693211589626186,-0.027095988424717856,0.14611062670124375,0.18283772225833067,NA,0.016389362589238333,-0.01629762412955404,0.004134254475270613,NA,0.09575303366417723,0.11185138943880892,0.07838330920106373,-0.023485785686132292,0.1742442391001913,0.12018665516855559,0.07288570472784331,0.053923292677009745,-0.016666292842880875,NA,NA,-0.0024737613274152877,-0.005134303942939788,0.038912320020373994,-0.0681993177263142,-0.03494024855383596,-0.021449934253298913,-0.06010674328384049
father,0.21121060337383774,0.1047063564754945,0.10177808413891652,0.1597465166283924,NA,0.15255585073572178,NA,0.11328400133386658,0.15563705627056282,-0.05168796871127123,0.052620944739079585,0.08011097928389531,0.12039449704623803,0.027219841099641626,-0.03330418033499159,0.0637380154261323,NA,NA,NA,0.12950846222862245,0.12000806585720666,-0.026517629059068164,0.25703493830542457,0.20794501924458864,NA,-0.06504651090431114,-0.07841830628319943,-0.03607766786917495,NA,0.028383033054515363,-0.009532888437945416,-0.0596548785374,-0.07614328444044387,0.14995630843904303,0.04010472141990396,0.003171600232814668,-0.053378624132026375,-0.0811116879162605,NA,NA,-0.0577680664634511,-0.0023515245395928593,0.028412921057891595,-0.055139450611885306,-0.023084074725613104,-0.06684122387027719,-0.08071829579346718
mother,0.25238637114099344,0.14704095092092573,0.23625363440234098,0.22015737568970925,NA,0.20022311847506646,NA,0.1669474177390723,0.20879172267859414,-0.002679620433444555,0.11317422827394603,0.10827184798839773,0.10417543862740772,0.07299279962008962,-0.031575267690410254,0.0068581981773089915,NA,NA,NA,0.11131599277853024,0.1206091228884856,0.046418685466177854,0.22676809023604894,0.18314196605411892,NA,-0.02297668302168257,-0.03785442652808851,-0.04801746958146158,NA,0.05853944407657867,0.03882078005807834,-0.013945671277621498,-0.08841299772407821,0.16751960228260557,0.02643487215149679,0.0082826550903171,0.002923883941770751,0.016928430568019674,NA,NA,0.003394420785973102,0.04736169907784667,0.09425249711509842,-0.07324850091800619,-0.014904416181883692,0.009521053073679075,-0.057872890068031105
son,0.1304311029701977,0.013563715368261597,0.10582114501007814,0.09215417195812949,NA,0.1162598645131582,NA,0.11818275163883821,0.05056593952309171,-0.03713942373682087,0.014751050627340199,0.08516432021296573,0.013096664596367245,-0.03591246286946518,-0.04010970615588943,0.075231402227061,NA,NA,NA,-0.047579965929846826,0.08466441855965805,-0.06716162431812958,0.13637291014870942,0.18068399761670065,NA,-0.10505182474877159,-0.11789456965582597,-0.12056179187036344,NA,-0.023924491035908883,-0.051978479749217585,0.005871272064644679,0.038899917396112746,0.06462124545745651,-0.00784587600808707,0.013667646522314371,-0.043170932899819145,-0.05760492395612838,NA,NA,-0.054823474485407746,-0.026810962239857603,0.005275279544789452,-0.0844340680262496,0.03839786381615489,0.0014334482725993293,-0.07148157149148843
daughter,0.09837517335982875,0.032945883770776806,0.06457675884042229,0.06786747397973042,NA,0.10108425048972701,NA,0.09919216252004663,0.08796650613495842,-0.03251855566468309,0.0295914857914814,0.07597929739887249,0.043352517000812225,-0.002300256750176629,-0.03114248352721461,0.05840720855815882,NA,NA,NA,-0.005616910273163399,0.07458297237280605,-0.013900584075919379,0.13638900361166983,0.17484828512388273,NA,-0.003644920966804929,-0.042160005119494706,-0.06596384920326893,NA,0.023485573625140647,0.054919930876686576,0.009547816399382649,0.009449629195305134,0.0681900917518892,0.018785099208995983,0.05728072119662491,-0.043726051536403646,-0.060342707985378344,NA,NA,-0.07041488235176364,-0.0033722892429685555,-0.006877530288863861,-0.08059287042937953,0.02768914953802158,-0.009701672925165798,-0.08347969912695742
brother,0.17994827800026625,0.06139265051739465,0.10402138156971572,0.12380886810700617,NA,0.09214438121451528,NA,0.03774288222186246,0.15510930971806214,0.0014689828238592982,0.08696994958946988,0.12031758318452862,0.13484958018234705,0.046756766088634126,-0.004006192154082993,0.043154065907852646,NA,NA,NA,0.09327836902114624,0.14637496671455866,0.0036972505453853515,0.14681718479579156,0.17889863688617463,NA,-0.02570102225323386,-0.018018936919276585,-0.07981656879333167,NA,0.08040146540712124,0.01750621198202858,-0.0060205010017294934,0.08175142104583763,0.08865982850413977,0.047338431000992796,-0.04259222080410065,-0.00026251392952502566,-0.01690846066619849,NA,NA,-0.06374749760679425,-0.06597708451645119,0.0348655657156088,-0.11079484713284436,-0.09775607779786762,-0.0633685978987235,-0.12025061389682715
sister,0.19173264197942638,0.12431898887012265,0.1649406340278579,0.16676364128288515,NA,0.08273393788809505,NA,0.07883545277713701,0.08461014921528187,-0.08120998787992431,0.061768942379851574,0.08479506633840805,0.11679452133381615,0.049139776884113674,-0.015217320452675716,0.022305211999676236,NA,NA,NA,0.12284446475363045,0.14959468129909892,0.02879898596954313,0.2195225484108137,0.19126293422623444,NA,0.015533754246091384,-0.0582898263408749,-0.038808158289717655,NA,0.10214816248393582,0.09267905899299528,-0.029331773009814044,-0.03375876616276619,0.17485203594318263,0.05254181698907183,0.08547056318606318,0.0528622246204944,0.01721367681574612,NA,NA,-0.028200461658652122,-0.017970895405611958,0.06612030669285089,-0.1351886383551648,-0.08515046402827961,0.015176488753301114,-0.07733065568803507
uncle,0.25129920663487687,0.06537540431674949,0.02408418792012697,0.08429653198335146,NA,0.03166143857168195,NA,0.03648285186791799,0.10135126498967167,-0.059643514706674484,0.010247442048498298,0.05901115062498499,0.1357222402154041,0.11594952133944257,-0.02771162302965322,0.05331240993822331,NA,NA,NA,0.024074741775502874,0.0925543841641899,0.017263363758827536,0.09578890546334279,0.1315466363154773,NA,0.045178842088967205,-0.0029944806198101523,0.07605162734974032,NA,0.09377523999643197,0.08480200658328557,-0.013275036748496425,-0.06480471508010041,0.15282554371141327,0.07642023290271249,0.05243918495577487,0.028821776744141242,0.057821016839278566,NA,NA,-0.027280693547168736,0.09404122087204554,0.0784248713131243,-0.08926562945657046,-0.05597760472589733,-0.01610957039741107,-0.014744174740922336
aunt,0.28773209538906125,0.09537103364340886,0.1151954994874422,0.18872149066936242,NA,-0.026653811010229875,NA,0.10796195685444762,0.09199897785450704,-0.04470351743268387,0.06321686624223312,0.08862800355460007,0.13496473795577577,0.07945787668979688,-0.02421338159943848,-0.03258228778887795,NA,NA,NA,0.1020603448935249,0.10032484203859611,0.01812182049584356,0.16578718219158628,0.16704389454107202,NA,0.08548370951165629,0.018521952410548725,0.03415266627405137,NA,0.09521290235748459,0.1002494241449661,0.0036258068094955683,-0.07300096673193482,0.19714541307333341,0.03378491231950044,0.0315603916699497,0.06660662493004917,0.029934526970143205,NA,NA,0.015443724137900215,0.02520285901124751,0.027589953060513452,-0.060406410020711634,-0.021458508002491473,-0.035877852101455034,-0.017802250292445365
niece,0.16611193011020975,0.03898341264475853,0.032745648249183,0.10508981706524881,NA,0.08112709569992044,NA,0.03339601878711799,0.058142914411069606,-0.06198096708832741,0.031751341868347466,0.08149058868979013,0.09685644976058543,0.0544587065154234,-0.08166917551804011,0.03631013736465749,NA,NA,NA,0.08107023520387509,0.11529291143251622,0.006314142726430548,0.18561962992076164,0.2634766049814892,NA,0.10137466004774176,-0.009381843363817139,0.06718542547413635,NA,0.15571349926349698,0.06185124551863202,-0.018286197065703783,-0.026933397461746677,0.1794803336987634,-0.019742762488096206,0.017063284174794628,0.07063744919128861,0.06635125526939911,NA,NA,0.02402856773865999,-0.010124084797337774,0.13212039334615275,-0.0665265727535487,-0.02781495632862702,0.035119483700786096,0.02421019046608578
nephew,0.17849289592073742,0.017142835378543574,0.010279041067135201,0.0346380935543705,NA,0.058188224044987726,NA,0.0283539128079401,-0.020847082460143978,-0.0478227022088315,0.0378260384889696,0.079307002066341,0.07382137956184871,-0.017903299040087705,-0.08441602473349438,0.0795505021603608,NA,NA,NA,-0.050455418872520454,0.028180849936695826,-0.032699413962104226,0.05522404684015708,0.11918592339536851,NA,-0.027953075319222667,-0.0080075086340611,-0.057603929993651236,NA,0.06903694679974294,0.008843348638341667,0.06743941414897801,0.07616209419786846,0.12606823315102228,-0.0019888952696952384,0.06420108745722358,0.062397638287837565,-0.0479666697517521,NA,NA,-0.13473225754935356,0.002414404967918137,0.06529722294190005,-0.16557524928299933,-0.07446269238703287,-0.0360375695938336,-0.1053355381636321
grandmother,0.30746598153896276,0.08338779750645534,0.1590868955273962,0.21368927267537974,NA,0.10365560308115598,NA,0.13095462458751914,0.07969865083950183,-0.06170038894308111,0.04566022576502191,0.11231620384606195,0.02496999058290502,-0.017597305920075863,-0.07418066960899149,-0.060710942065761477,NA,NA,NA,0.034111511939307074,0.04296955408574379,-0.04781940383516289,0.10505970234190853,0.061319503284440184,NA,-0.015367889841966985,-0.014101442044006037,-0.058114111329905876,NA,0.04117931876849892,-0.013589556838920984,-0.07152385250657937,-0.05292892789912039,0.0825971643613116,0.03904912214955063,0.0713528957299642,0.06247303166297882,-0.04091451225099941,NA,NA,0.011371351131532622,-0.044803640717555666,-0.0038313761610409844,-0.08471096355924908,-0.05905572491640155,-0.047192687784945314,-0.032863633525869955
grandfather,0.18804287279101942,0.01982830330428891,0.05551951265799949,0.11955664083940688,NA,0.008905590099438917,NA,0.12762888376604753,-0.03484252072116743,-0.11603467918576452,-0.006866993775247899,0.048830761323382356,0.0714498235879391,-0.039127875165941475,-0.11059379654544313,0.016126530920968368,NA,NA,NA,-0.04043893865644185,0.04251313307837801,-0.017940496179387054,0.06089552527654518,0.08669875179959091,NA,0.039048702269156965,0.036135424772067985,-0.034909597588076074,NA,-0.046711187553963286,-0.06142269809714513,-0.0006701900915274542,-0.03603729905631937,0.06586809659885409,-0.046838468110005485,0.007676857930345207,-0.05378313178896826,-0.008254331006728451,NA,NA,-0.059260423074353946,0.03039313124769087,0.01435003000979198,-0.09536081911599849,-0.06468124025050725,-0.030960855790432777,-0.017676515395449885
